ano;cod_ibge;nome_mun;populacao;homens;mulheres;razao_sexo;id_media;dens_demog
2000;3500105;Adamantina;33484;16318;17166;105,2;33,7;81,3
2000;3500204;Adolfo;3680;1868;1812;97;32,2;17,4
2000;3500303;Aguaí;28145;14109;14036;99,5;30,3;59,3
2000;3500402;Águas da Prata;7127;3591;3536;98,5;33,9;50
2000;3500501;Águas de Lindóia;16145;8000;8145;101,8;31,9;268,5
2000;3500550;Águas de Santa Bárbara;5210;2631;2579;98;31,1;12,9
2000;3500600;Águas de São Pedro;1881;867;1014;117;37,8;520,7
2000;3500709;Agudos;32459;16135;16324;101,2;29,1;33,6
2000;3500758;Alambari;3647;1878;1769;94,2;29,3;22,9
2000;3500808;Alfredo Marcondes;3695;1881;1814;96,4;34;31,1
2000;3500907;Altair;3527;1880;1647;87,6;29,1;11,3
2000;3501004;Altinópolis;15463;7814;7649;97,9;31,2;16,6
2000;3501103;Alto Alegre;4266;2221;2045;92,1;34,7;13,4
2000;3501152;Alumínio;15237;7691;7546;98,1;27,7;182,2
2000;3501202;Álvares Florence;4322;2260;2062;91,2;35,2;11,9
2000;3501301;Álvares Machado;22622;11379;11243;98,8;30,2;65,1
2000;3501400;Álvaro de Carvalho;4099;2460;1639;66,6;29,7;26,7
2000;3501509;Alvinlândia;2834;1431;1403;98;30,1;33,4
2000;3501608;Americana;182300;90191;92109;102,1;31,8;1361,3
2000;3501707;Américo Brasiliense;28196;14356;13840;96,4;27,4;229,3
2000;3501806;Américo de Campos;5594;2804;2790;99,5;33,8;22,1
2000;3501905;Amparo;60305;30073;30232;100,5;32,1;135,4
2000;3502002;Analândia;3576;1852;1724;93,1;30,8;11
2000;3502101;Andradina;55134;27187;27947;102,8;32,4;57,2
2000;3502200;Angatuba;19276;9921;9355;94,3;30,3;18,8
2000;3502309;Anhembi;4524;2331;2193;94,1;30,3;6,1
2000;3502408;Anhumas;3409;1742;1667;95,7;30,9;10,6
2000;3502507;Aparecida;34888;17117;17771;103,8;30,3;288,6
2000;3502606;Aparecida d'Oeste;4936;2454;2482;101,1;33,8;27,6
2000;3502705;Apiaí;27153;13702;13451;98,2;26,7;27,9
2000;3502754;Araçariguama;11104;5706;5398;94,6;27;76,5
2000;3502804;Araçatuba;169087;81903;87184;106,4;32,2;144,9
2000;3502903;Araçoiaba da Serra;19758;9960;9798;98,4;30,5;77,4
2000;3503000;Aramina;4756;2423;2333;96,3;31,8;23,4
2000;3503109;Arandu;6060;3085;2975;96,4;28,5;21,2
2000;3503158;Arapeí;2615;1305;1310;100,4;31,2;16,7
2000;3503208;Araraquara;182240;88630;93610;105,6;32,4;181,6
2000;3503307;Araras;104024;51993;52031;100,1;30,9;161,3
2000;3503356;Arco-Íris;2167;1143;1024;89,6;32,7;8,2
2000;3503406;Arealva;7240;3725;3515;94,4;33,8;14,3
2000;3503505;Areias;3597;1818;1779;97,9;29,1;11,8
2000;3503604;Areiópolis;10293;5295;4998;94,4;26,8;119,8
2000;3503703;Ariranha;7460;3809;3651;95,9;32,4;56,2
2000;3503802;Artur Nogueira;32965;16535;16430;99,4;28,6;185,2
2000;3503901;Arujá;58933;29388;29545;100,5;27,2;612,8
2000;3503950;Aspásia;1864;967;897;92,8;33,4;26,9
2000;3504008;Assis;87135;42383;44752;105,6;32,3;189,2
2000;3504107;Atibaia;111033;55201;55832;101,1;30,2;232
2000;3504206;Auriflama;13506;6814;6692;98,2;32,1;31,1
2000;3504305;Avaí;4597;2392;2205;92,2;30,5;8,5
2000;3504404;Avanhandava;8820;4399;4421;100,5;29,4;26,1
2000;3504503;Avaré;76312;38102;38210;100,3;30,6;62,9
2000;3504602;Bady Bassitt;11475;5789;5686;98,2;30,6;104
2000;3504701;Balbinos;1312;676;636;94,1;32,5;14,3
2000;3504800;Bálsamo;7334;3659;3675;100,4;33,6;48,9
2000;3504909;Bananal;9707;4819;4888;101,4;31,2;15,7
2000;3505005;Barão de Antonina;2796;1429;1367;95,7;31,7;18,3
2000;3505104;Barbosa;5833;2939;2894;98,5;30,1;28,4
2000;3505203;Bariri;28187;14113;14074;99,7;33,1;63,4
2000;3505302;Barra Bonita;35439;17708;17731;100,1;31,5;236,1
2000;3505351;Barra do Chapéu;4846;2610;2236;85,7;27,6;11,9
2000;3505401;Barra do Turvo;8098;4248;3850;90,6;27,5;8
2000;3505500;Barretos;103829;50627;53202;105,1;31,8;66,3
2000;3505609;Barrinha;24150;12253;11897;97,1;26,7;165,4
2000;3505708;Barueri;207372;102435;104937;102,4;26,5;3156,3
2000;3505807;Bastos;20573;10239;10334;100,9;30;120,4
2000;3505906;Batatais;51041;25327;25714;101,5;31,7;60,1
2000;3506003;Bauru;315493;154156;161337;104,7;31,3;472,5
2000;3506102;Bebedouro;74743;36864;37879;102,8;31;109,4
2000;3506201;Bento de Abreu;2394;1224;1170;95,6;31,3;7,9
2000;3506300;Bernardino de Campos;10713;5315;5398;101,6;33,1;43,9
2000;3506359;Bertioga;29771;15373;14398;93,7;26,8;60,6
2000;3506409;Bilac;6082;2995;3087;103,1;33,8;38,5
2000;3506508;Birigui;94098;46351;47747;103;31,2;177,5
2000;3506607;Biritiba Mirim;24579;12463;12116;97,2;28,1;77,4
2000;3506706;Boa Esperança do Sul;12551;6381;6170;96,7;28,8;18,2
2000;3506805;Bocaina;9419;4700;4719;100,4;31,6;25,9
2000;3506904;Bofete;7338;3849;3489;90,6;30;11,2
2000;3507001;Boituva;34240;17335;16905;97,5;29,3;137,5
2000;3507100;Bom Jesus dos Perdões;13275;6671;6604;99;29;122,5
2000;3507159;Bom Sucesso de Itararé;3221;1665;1556;93,5;25,1;24,1
2000;3507209;Borá;795;407;388;95,3;31,1;6,7
2000;3507308;Boracéia;3736;1926;1810;94;30,8;30,6
2000;3507407;Borborema;13183;6691;6492;97;32,7;23,9
2000;3507456;Borebi;1927;1001;926;92,5;28,9;5,5
2000;3507506;Botucatu;108124;52788;55336;104,8;31,5;72,9
2000;3507605;Bragança Paulista;124766;61772;62994;102;30,7;243,4
2000;3507704;Braúna;4382;2236;2146;96;33,6;22,5
2000;3507753;Brejo Alegre;2306;1194;1112;93,1;30,5;21,8
2000;3507803;Brodowski;17104;8599;8505;98,9;30,9;61,4
2000;3507902;Brotas;18838;9499;9339;98,3;31,2;17,1
2000;3508009;Buri;17595;9253;8342;90,2;27,5;14,7
2000;3508108;Buritama;13843;6885;6958;101,1;31,9;42,3
2000;3508207;Buritizal;3675;1870;1805;96,5;32,2;13,8
2000;3508306;Cabrália Paulista;4648;2332;2316;99,3;28,9;19,4
2000;3508405;Cabreúva;32926;16858;16068;95,3;27;126,5
2000;3508504;Caçapava;76027;37747;38280;101,4;29,6;206
2000;3508603;Cachoeira Paulista;27164;13482;13682;101,5;30,6;94,3
2000;3508702;Caconde;18367;9311;9056;97,3;30,3;39,2
2000;3508801;Cafelândia;15789;7808;7981;102,2;32,1;17,2
2000;3508900;Caiabu;4075;2086;1989;95,3;31,6;16,1
2000;3509007;Caieiras;70825;35155;35670;101,5;27,7;725,4
2000;3509106;Caiuá;4183;2184;1999;91,5;30,6;7,6
2000;3509205;Cajamar;50568;25488;25080;98,4;26,7;384,9
2000;3509254;Cajati;29176;15075;14101;93,5;26,7;64,2
2000;3509304;Cajobi;9170;4733;4437;93,7;31,3;51,8
2000;3509403;Cajuru;20755;10523;10232;97,2;30;31,4
2000;3509452;Campina do Monte Alegre;5195;2668;2527;94,7;29,8;28,2
2000;3509502;Campinas;968160;471574;496586;105,3;31,2;1218,5
2000;3509601;Campo Limpo Paulista;63520;31658;31862;100,6;28,4;800
2000;3509700;Campos do Jordão;44178;21941;22237;101,3;27,8;152,3
2000;3509809;Campos Novos Paulista;4179;2165;2014;93;31,5;8,6
2000;3509908;Cananéia;12267;6201;6066;97,8;28,3;9,9
2000;3509957;Canas;3605;1865;1740;93,3;28,8;67,7
2000;3510005;Cândido Mota;29241;14619;14622;100;31,2;49,1
2000;3510104;Cândido Rodrigues;2610;1287;1323;102,8;35,3;36,8
2000;3510153;Canitar;3469;1767;1702;96,3;27,8;60,4
2000;3510203;Capão Bonito;46729;23482;23247;99;28,1;28,5
2000;3510302;Capela do Alto;14210;7294;6916;94,8;28,1;83,6
2000;3510401;Capivari;41393;20585;20808;101,1;29,7;128,2
2000;3510500;Caraguatatuba;78628;39576;39052;98,7;28,8;162,1
2000;3510609;Carapicuíba;343962;168540;175422;104,1;27,2;9956,7
2000;3510708;Cardoso;11611;5748;5863;102;32,9;18,2
2000;3510807;Casa Branca;26785;14121;12664;89,7;32,2;31
2000;3510906;Cássia dos Coqueiros;2870;1486;1384;93,1;31,1;15
2000;3511003;Castilho;14945;7470;7475;100,1;31;14
2000;3511102;Catanduva;105695;51793;53902;104,1;32,7;363,7
2000;3511201;Catiguá;6552;3363;3189;94,8;31,3;44,2
2000;3511300;Cedral;6690;3375;3315;98,2;34,2;33,8
2000;3511409;Cerqueira César;15121;7561;7560;100;31;29,6
2000;3511508;Cerquilho;29402;14695;14707;100,1;30,4;230,1
2000;3511607;Cesário Lange;12865;6740;6125;90,9;30,4;67,6
2000;3511706;Charqueada;13014;6551;6463;98,7;29,7;74
2000;3511904;Clementina;5399;2797;2602;93;30,4;32
2000;3512001;Colina;16656;8355;8301;99,4;30,8;39,4
2000;3512100;Colômbia;5947;3088;2859;92,6;28,4;8,2
2000;3512209;Conchal;22641;11400;11241;98,6;28,2;123,9
2000;3512308;Conchas;14873;7602;7271;95,6;32,1;31,9
2000;3512407;Cordeirópolis;17546;8772;8774;100;30,2;127,5
2000;3512506;Coroados;4411;2217;2194;99;30,8;17,9
2000;3512605;Coronel Macedo;5591;2874;2717;94,5;29,2;18,4
2000;3512704;Corumbataí;3788;1985;1803;90,8;30,4;13,6
2000;3512803;Cosmópolis;44250;22164;22086;99,6;29,5;286,1
2000;3512902;Cosmorama;7376;3730;3646;97,7;34,7;16,7
2000;3513009;Cotia;148519;73415;75104;102,3;27,7;458,4
2000;3513108;Cravinhos;28349;14433;13916;96,4;29,7;91
2000;3513207;Cristais Paulista;6570;3398;3172;93,3;29,2;17,1
2000;3513306;Cruzália;2611;1310;1301;99,3;31,4;17,5
2000;3513405;Cruzeiro;73444;36009;37435;104;30,4;240,2
2000;3513504;Cubatão;108135;54437;53698;98,6;27,8;756,8
2000;3513603;Cunha;23093;11974;11119;92,9;29,3;16,4
2000;3513702;Descalvado;28889;14405;14484;100,5;31,3;38,3
2000;3513801;Diadema;356535;174849;181686;103,9;27,4;11601,4
2000;3513850;Dirce Reis;1625;838;787;93,9;33,7;18,4
2000;3513900;Divinolândia;12014;6136;5878;95,8;31,7;53,7
2000;3514007;Dobrada;7006;3690;3316;89,9;28,4;46,8
2000;3514106;Dois Córregos;22484;11281;11203;99,3;31,8;35,5
2000;3514205;Dolcinópolis;2151;1121;1030;91,9;33,7;27,6
2000;3514304;Dourado;8598;4403;4195;95,3;32,7;41,8
2000;3514403;Dracena;40491;19711;20780;105,4;33,8;83
2000;3514502;Duartina;12470;6117;6353;103,9;33;47,1
2000;3514601;Dumont;6293;3212;3081;95,9;30;56,5
2000;3514700;Echaporã;6822;3409;3413;100,1;30,3;13,2
2000;3514809;Eldorado;14124;7333;6791;92,6;27,2;8,5
2000;3514908;Elias Fausto;13865;7134;6731;94,4;28,3;68,5
2000;3514924;Elisiário;2577;1350;1227;90,9;32,9;27,4
2000;3514957;Embaúba;2477;1285;1192;92,8;32,4;29,8
2000;3515004;Embu das Artes;207103;101915;105188;103,2;26,1;2941,9
2000;3515103;Embu-Guaçu;56671;28431;28240;99,3;27,8;364,1
2000;3515129;Emilianópolis;2893;1471;1422;96,7;32,8;12,8
2000;3515152;Engenheiro Coelho;10000;5186;4814;92,8;27,4;91
2000;3515186;Espírito Santo do Pinhal;40448;20026;20422;102;32;103,9
2000;3515194;Espírito Santo do Turvo;3670;1900;1770;93,2;27,9;19
2000;3515202;Estrela d'Oeste;8258;4196;4062;96,8;32,6;27,9
2000;3515301;Estrela do Norte;2626;1361;1265;92,9;30,1;9,9
2000;3515350;Euclides da Cunha Paulista;10207;5166;5041;97,6;27,6;17,8
2000;3515400;Fartura;15004;7506;7498;99,9;31,1;35
2000;3515509;Fernandópolis;61593;30317;31276;103,2;32,7;112
2000;3515608;Fernando Prestes;5431;2688;2743;102;34,4;31,9
2000;3515657;Fernão;1434;738;696;94,3;31,9;14,3
2000;3515707;Ferraz de Vasconcelos;141852;69941;71911;102,8;26,3;4800,8
2000;3515806;Flora Rica;2179;1092;1087;99,5;32,8;9,7
2000;3515905;Floreal;3226;1606;1620;100,9;35,6;15,8
2000;3516002;Flórida Paulista;11118;5564;5554;99,8;32,5;21,2
2000;3516101;Florínea;3126;1516;1610;106,2;31;13,8
2000;3516200;Franca;287162;141874;145288;102,4;29,7;474,1
2000;3516309;Francisco Morato;133143;66404;66739;100,5;25,2;2717,1
2000;3516408;Franco da Rocha;107883;55851;52032;93,2;27,6;812,5
2000;3516507;Gabriel Monteiro;2724;1408;1316;93,5;33,7;19,6
2000;3516606;Gália;7862;3994;3868;96,8;31,6;22,1
2000;3516705;Garça;43145;21215;21930;103,4;31,8;77,6
2000;3516804;Gastão Vidigal;3588;1794;1794;100;32,2;19,9
2000;3516853;Gavião Peixoto;4123;2205;1918;87;28,7;16,9
2000;3516903;General Salgado;10819;5504;5315;96,6;32,3;21,9
2000;3517000;Getulina;10368;5579;4789;85,8;31,7;15,3
2000;3517109;Glicério;4426;2241;2185;97,5;31,6;16,2
2000;3517208;Guaiçara;9179;4569;4610;100,9;29,5;33,1
2000;3517307;Guaimbê;5206;2602;2604;100,1;30,3;23,9
2000;3517406;Guaíra;34574;17393;17181;98,8;30,5;27,5
2000;3517505;Guapiaçu;14049;7145;6904;96,6;31,3;43,2
2000;3517604;Guapiara;19712;10139;9573;94,4;27,4;48,3
2000;3517703;Guará;18890;9470;9420;99,5;29,2;52,2
2000;3517802;Guaraçaí;8888;4489;4399;98;32,7;15,6
2000;3517901;Guaraci;8836;4494;4342;96,6;30,8;13,8
2000;3518008;Guarani d'Oeste;2005;1039;966;93;33,4;23,4
2000;3518107;Guarantã;6315;3218;3097;96,2;29,1;13,7
2000;3518206;Guararapes;28822;14298;14524;101,6;32;30,2
2000;3518305;Guararema;21864;11090;10774;97,2;29,4;80,7
2000;3518404;Guaratinguetá;104101;50837;53264;104,8;30,8;138,3
2000;3518503;Guareí;10179;5345;4834;90,4;29,8;17,9
2000;3518602;Guariba;31061;15706;15355;97,8;28,2;114,9
2000;3518701;Guarujá;264235;130590;133645;102,3;27,9;1824,9
2000;3518800;Guarulhos;1069609;525958;543651;103,4;27,6;3356,4
2000;3518859;Guatapará;6365;3284;3081;93,8;29,4;15,4
2000;3518909;Guzolândia;4301;2240;2061;92;30,8;17
2000;3519006;Herculândia;7983;4048;3935;97,2;30,6;21,9
2000;3519055;Holambra;7195;3680;3515;95,5;28,7;109,7
2000;3519071;Hortolândia;151697;75878;75819;99,9;27,1;2430,4
2000;3519105;Iacanga;8275;4187;4088;97,6;32,4;15,1
2000;3519204;Iacri;6786;3411;3375;98,9;31,6;21,1
2000;3519253;Iaras;3044;1663;1381;83;27,4;7,6
2000;3519303;Ibaté;26378;13389;12989;97;28;90,7
2000;3519402;Ibirá;9440;4646;4794;103,2;33,6;34,7
2000;3519501;Ibirarema;5699;2882;2817;97,7;31,7;25
2000;3519600;Ibitinga;46534;23016;23518;102,2;31,5;67,5
2000;3519709;Ibiúna;64220;33050;31170;94,3;28,1;60,7
2000;3519808;Icém;6766;3423;3343;97,7;30,8;18,7
2000;3519907;Iepê;7258;3611;3647;101;32,3;12,2
2000;3520004;Igaraçu do Tietê;22596;11365;11231;98,8;28,8;231,2
2000;3520103;Igarapava;25888;12745;13143;103,1;31,6;55,3
2000;3520202;Igaratá;8271;4288;3983;92,9;29,3;28,2
2000;3520301;Iguape;27410;13987;13423;96;30;13,9
2000;3520400;Ilhabela;20752;10811;9941;92;27,7;59,9
2000;3520426;Ilha Comprida;6653;3374;3279;97,2;30,9;33,8
2000;3520442;Ilha Solteira;23976;11837;12139;102,6;30,9;36,7
2000;3520509;Indaiatuba;146530;73175;73355;100,2;29,8;470,3
2000;3520608;Indiana;4929;2501;2428;97,1;31,7;38,1
2000;3520707;Indiaporã;4064;2028;2036;100,4;33,9;14,5
2000;3520806;Inúbia Paulista;3318;1699;1619;95,3;32,2;38,1
2000;3520905;Ipaussu;12542;6271;6271;100;30,9;59,9
2000;3521002;Iperó;18289;9793;8496;86,8;28,3;107,4
2000;3521101;Ipeúna;4321;2243;2078;92,6;29,8;22,7
2000;3521150;Ipiguá;3461;1782;1679;94,2;31,4;25,4
2000;3521200;Iporanga;4563;2370;2193;92,5;27,1;4
2000;3521309;Ipuã;11855;6048;5807;96;29,4;25,4
2000;3521408;Iracemápolis;15517;7830;7687;98,2;30,4;134,8
2000;3521507;Irapuã;6653;3426;3227;94,2;31,9;25,8
2000;3521606;Irapuru;7464;3762;3702;98,4;34,5;34,8
2000;3521705;Itaberá;18901;9593;9308;97;28,9;17,2
2000;3521804;Itaí;21006;10784;10222;94,8;28,8;19,2
2000;3521903;Itajobi;14220;7176;7044;98,2;33,6;28,3
2000;3522000;Itaju;2635;1369;1266;92,5;33,6;11,4
2000;3522109;Itanhaém;71694;35656;36038;101,1;29,8;119,2
2000;3522158;Itaoca;3232;1659;1573;94,8;29,4;17,7
2000;3522208;Itapecerica da Serra;129180;63851;65329;102,3;26,2;857
2000;3522307;Itapetininga;125314;62761;62553;99,7;29,6;70
2000;3522406;Itapeva;82773;40966;41807;102,1;28;45,3
2000;3522505;Itapevi;161810;80093;81717;102;25,6;1957,6
2000;3522604;Itapira;63309;31714;31595;99,6;32,3;122,1
2000;3522653;Itapirapuã Paulista;3574;1881;1693;90;27,4;8,8
2000;3522703;Itápolis;37703;18816;18887;100,4;32,3;37,8
2000;3522802;Itaporanga;14355;7241;7114;98,2;30,1;28,3
2000;3522901;Itapuí;10358;5315;5043;94,9;31,3;74
2000;3523008;Itapura;3837;2005;1832;91,4;30,4;12,7
2000;3523107;Itaquaquecetuba;271649;135566;136083;100,4;25,3;3287,9
2000;3523206;Itararé;46508;23036;23472;101,9;28,8;46,3
2000;3523305;Itariri;13592;6956;6636;95,4;27,6;49,7
2000;3523404;Itatiba;80987;40349;40638;100,7;30,4;251,3
2000;3523503;Itatinga;15429;7903;7526;95,2;27,9;15,7
2000;3523602;Itirapina;12805;7131;5674;79,6;30,2;22,7
2000;3523701;Itirapuã;5409;2821;2588;91,7;29,8;33,6
2000;3523800;Itobi;7459;3877;3582;92,4;30,4;53,7
2000;3523909;Itu;135069;67319;67750;100,6;29,5;210,8
2000;3524006;Itupeva;26075;13363;12712;95,1;28,2;129,8
2000;3524105;Ituverava;36236;17930;18306;102,1;31,6;51,4
2000;3524204;Jaborandi;6423;3303;3120;94,5;31,1;23,5
2000;3524303;Jaboticabal;67325;33023;34302;103,9;31,5;95,3
2000;3524402;Jacareí;191011;94495;96516;102,1;29,6;411,4
2000;3524501;Jaci;4108;2134;1974;92,5;30,6;28,3
2000;3524600;Jacupiranga;17019;8699;8320;95,6;28,3;24,2
2000;3524709;Jaguariúna;29533;14907;14626;98,1;29,9;208,9
2000;3524808;Jales;46137;22844;23293;102;32,4;125,2
2000;3524907;Jambeiro;3985;2082;1903;91,4;30,3;21,6
2000;3525003;Jandira;91478;45386;46092;101,6;26,1;5242,6
2000;3525102;Jardinópolis;30660;15457;15203;98,4;29,9;61,1
2000;3525201;Jarinu;16970;8789;8181;93,1;28,6;81,8
2000;3525300;Jaú;111921;55308;56613;102,4;32;162,9
2000;3525409;Jeriquara;3280;1742;1538;88,3;28,6;23,1
2000;3525508;Joanópolis;10386;5294;5092;96,2;31,7;27,7
2000;3525607;João Ramalho;3834;1933;1901;98,3;28,9;9,2
2000;3525706;José Bonifácio;28662;14353;14309;99,7;31;33,3
2000;3525805;Júlio Mesquita;4163;2050;2113;103,1;30,3;32,5
2000;3525854;Jumirim;2190;1157;1033;89,3;31,2;38,6
2000;3525904;Jundiaí;323056;158425;164631;103,9;32;749,2
2000;3526001;Junqueirópolis;17012;8907;8105;91;34;29,2
2000;3526100;Juquiá;20480;10499;9981;95,1;28,2;25,2
2000;3526209;Juquitiba;26388;13273;13115;98,8;27;50,5
2000;3526308;Lagoinha;4954;2585;2369;91,6;31,9;19,4
2000;3526407;Laranjal Paulista;22114;11047;11067;100,2;31,9;57,5
2000;3526506;Lavínia;5134;2574;2560;99,5;32,3;9,5
2000;3526605;Lavrinhas;5994;3058;2936;96;27,6;35,9
2000;3526704;Leme;80628;40766;39862;97,8;29,3;200,1
2000;3526803;Lençóis Paulista;54936;27516;27420;99,7;29,3;67,9
2000;3526902;Limeira;248618;123395;125223;101,5;30,3;428,1
2000;3527009;Lindóia;5318;2683;2635;98,2;32,1;109,1
2000;3527108;Lins;65886;31958;33928;106,2;32,5;115,6
2000;3527207;Lorena;77914;37967;39947;105,2;30,3;188,1
2000;3527256;Lourdes;2004;1039;965;92,9;32,4;17,6
2000;3527306;Louveira;23817;12074;11743;97,3;28,7;427,3
2000;3527405;Lucélia;18311;9472;8839;93,3;32,3;58,2
2000;3527504;Lucianópolis;2156;1114;1042;93,5;31,2;11,4
2000;3527603;Luís Antônio;7146;3653;3493;95,6;27,1;11,9
2000;3527702;Luiziânia;4273;2142;2131;99,5;32,1;25,7
2000;3527801;Lupércio;4228;2130;2098;98,5;29,5;27,2
2000;3527900;Lutécia;2895;1473;1422;96,5;31,8;6,1
2000;3528007;Macatuba;15729;7905;7824;99;28,9;70,1
2000;3528106;Macaubal;7385;3752;3633;96,8;34,3;29,8
2000;3528205;Macedônia;3763;1907;1856;97,3;33;11,5
2000;3528304;Magda;3423;1764;1659;94;33,3;11
2000;3528403;Mairinque;39860;19947;19913;99,8;28,1;189,7
2000;3528502;Mairiporã;59883;30099;29784;99;28,8;186,7
2000;3528601;Manduri;8261;4227;4034;95,4;31,4;36,1
2000;3528700;Marabá Paulista;3697;1915;1782;93,1;30,3;4
2000;3528809;Maracaí;12998;6626;6372;96,2;30,4;24,4
2000;3528858;Marapoama;2234;1130;1104;97,7;32,4;20,1
2000;3528908;Mariápolis;3858;1986;1872;94,3;33,2;20,7
2000;3529005;Marília;196965;96318;100647;104,5;31,2;168,3
2000;3529104;Marinópolis;2194;1130;1064;94,2;31;28,2
2000;3529203;Martinópolis;22320;11437;10883;95,2;31,6;17,8
2000;3529302;Matão;71669;35838;35831;100;30;136,5
2000;3529401;Mauá;362676;178485;184191;103,2;27,6;5855,5
2000;3529500;Mendonça;3756;1933;1823;94,3;34,6;19,2
2000;3529609;Meridiano;4023;2056;1967;95,7;32,6;17,6
2000;3529658;Mesópolis;1931;989;942;95,2;32,3;13
2000;3529708;Miguelópolis;19003;9552;9451;98,9;29,6;23,2
2000;3529807;Mineiros do Tietê;11390;5729;5661;98,8;30,3;53,4
2000;3529906;Miracatu;22349;11540;10809;93,7;27,2;22,3
2000;3530003;Mira Estrela;2597;1351;1246;92,2;32,8;12
2000;3530102;Mirandópolis;25921;13801;12120;87,8;32,9;28,2
2000;3530201;Mirante do Paranapanema;16203;8270;7933;95,9;31,5;13,1
2000;3530300;Mirassol;48233;23804;24429;102,6;32;198,3
2000;3530409;Mirassolândia;3734;1919;1815;94,6;31,8;22,5
2000;3530508;Mococa;65503;33042;32461;98,2;31,2;76,6
2000;3530607;Mogi das Cruzes;329653;162346;167307;103,1;28,9;462,6
2000;3530706;Mogi Guaçu;123984;62287;61697;99,1;30,1;152,5
2000;3530805;Mogi Mirim;81293;40619;40674;100,1;31,3;163,3
2000;3530904;Mombuca;3102;1588;1514;95,3;28,6;23,2
2000;3531001;Monções;2056;1042;1014;97,3;34,3;19,7
2000;3531100;Mongaguá;34897;17892;17005;95;30;244,5
2000;3531209;Monte Alegre do Sul;6312;3218;3094;96,1;33,1;57,2
2000;3531308;Monte Alto;43574;21829;21745;99,6;32,2;125,6
2000;3531407;Monte Aprazível;18404;9128;9276;101,6;34,4;37,1
2000;3531506;Monte Azul Paulista;19534;9861;9673;98,1;30,6;74,1
2000;3531605;Monte Castelo;4095;2069;2026;97,9;33,7;17,5
2000;3531704;Monteiro Lobato;3613;1863;1750;93,9;30,4;10,9
2000;3531803;Monte Mor;37207;18701;18506;99;27,9;154,7
2000;3531902;Morro Agudo;25386;12961;12425;95,9;28,3;18,3
2000;3532009;Morungaba;9893;5005;4888;97,7;29,5;67,4
2000;3532058;Motuca;3866;1991;1875;94,2;29;16,9
2000;3532108;Murutinga do Sul;3969;2019;1950;96,6;35,2;15,8
2000;3532157;Nantes;2272;1160;1112;95,9;28,6;7,9
2000;3532207;Narandiba;3737;1888;1849;97,9;29,5;10,5
2000;3532306;Natividade da Serra;6947;3681;3266;88,7;31,6;8,3
2000;3532405;Nazaré Paulista;14381;7413;6968;94;30,2;44,1
2000;3532504;Neves Paulista;8901;4484;4417;98,5;34,4;40,6
2000;3532603;Nhandeara;10196;5020;5176;103,1;35,2;23,4
2000;3532702;Nipoã;3262;1668;1594;95,6;32,1;23,7
2000;3532801;Nova Aliança;4762;2369;2393;101;34,1;21,9
2000;3532827;Nova Campina;7272;3792;3480;91,8;25,1;18,9
2000;3532843;Nova Canaã Paulista;2485;1291;1194;92,5;35,4;20
2000;3532868;Nova Castilho;990;517;473;91,5;32,3;5,4
2000;3532900;Nova Europa;7286;3698;3588;97;29,9;45,5
2000;3533007;Nova Granada;16998;8534;8464;99,2;31,6;32
2000;3533106;Nova Guataporanga;2087;1072;1015;94,7;34,3;61,1
2000;3533205;Nova Independência;2062;1054;1008;95,6;32,5;7,8
2000;3533254;Novais;3224;1681;1543;91,8;30,6;27,4
2000;3533304;Nova Luzitânia;2748;1439;1309;91;31,4;37,2
2000;3533403;Nova Odessa;41987;20825;21162;101,6;30,1;569
2000;3533502;Novo Horizonte;32413;16102;16311;101,3;32,5;34,8
2000;3533601;Nuporanga;6304;3200;3104;97;31,6;18,1
2000;3533700;Ocauçu;4165;2172;1993;91,8;31,1;13,8
2000;3533809;Óleo;2992;1533;1459;95,2;32,4;15
2000;3533908;Olímpia;45981;22769;23212;101,9;32,2;57,3
2000;3534005;Onda Verde;3407;1732;1675;96,7;30,1;14
2000;3534104;Oriente;5892;2926;2966;101,4;32,6;26,9
2000;3534203;Orindiúva;4149;2139;2010;94;28,6;16,8
2000;3534302;Orlândia;35956;17842;18114;101,5;30,4;123,2
2000;3534401;Osasco;651736;317155;334581;105,5;28,8;10033,8
2000;3534500;Oscar Bressane;2552;1250;1302;104,2;33,9;11,5
2000;3534609;Osvaldo Cruz;29641;14610;15031;102,9;33,7;119,5
2000;3534708;Ourinhos;93693;46006;47687;103,7;30,8;316,7
2000;3534757;Ouroeste;6276;3153;3123;99;31,8;21,7
2000;3534807;Ouro Verde;7147;3586;3561;99,3;30,8;26,8
2000;3534906;Pacaembu;12517;6652;5865;88,2;33,6;36,9
2000;3535002;Palestina;9099;4525;4574;101,1;34,7;13
2000;3535101;Palmares Paulista;8425;4293;4132;96,2;27,8;102,6
2000;3535200;Palmeira d'Oeste;10327;5247;5080;96,8;33,7;32,4
2000;3535309;Palmital;20681;10241;10440;101,9;33;37,7
2000;3535408;Panorama;13636;6952;6684;96,1;29,2;38,3
2000;3535507;Paraguaçu Paulista;39559;19611;19948;101,7;30,3;39,5
2000;3535606;Paraibuna;16988;8692;8296;95,4;29,5;21
2000;3535705;Paraíso;5422;2822;2600;92,1;31,5;34,9
2000;3535804;Paranapanema;15482;8047;7435;92,4;28,3;15,2
